Id,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,SalePrice,SalePrice_Log,TotalEffectiveSF,HouseAge,RemodAge,IsRemodeled,HasPool,HasMiscFeature,IsNonFlatLot,Has_Pos_Amenity,Has_Traffic_Disturbance,Has_Railroad_Disturbance,Is_Standard_Roof,Is_GasA_Heating,HouseStyle_Stories,Is_Split_Layout,Is_New_Construction,Is_Distressed_Sale,Is_Normal_Sale,Nbhd_bit0,Nbhd_bit1,Nbhd_bit2,Nbhd_bit3,Nbhd_bit4,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_Other,MSZoning_Other,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Missing,Alley_Pave,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Other,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Missing,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_Missing,GarageType_Other,MiscFeature_Other,MiscFeature_Shed,LandContour_HLS,LandContour_Low,LandContour_Lvl
1295,60.0,8172,4,4,3,5,7,0.0,3,3,3,3,1,3,167,1,0,697,864,3,864,0,0,864,1,0,1,0,2,1,3,7,0,0,1,2,3,3,1,0,0,0,0,0,0,0,0,0,4,115000,11.652696102959752,1728,51,16,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1296,70.0,8400,4,4,3,5,5,168.0,3,3,3,3,3,4,1016,1,0,36,1052,4,1052,0,0,1052,1,0,1,1,3,1,3,7,0,0,2,1,3,3,3,356,0,0,0,0,0,0,2,0,11,138500,11.83863282480007,2460,38,38,0,0,0,0,0,1,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1297,80.0,8700,4,4,3,5,6,148.0,3,4,3,3,2,5,776,1,0,344,1120,4,1128,0,0,1128,1,0,2,0,3,1,3,7,0,0,2,2,3,3,3,192,20,123,0,0,0,0,3,0,12,155000,11.951186847493476,2583,45,45,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1298,35.0,3675,4,4,3,6,5,82.0,3,3,4,3,4,6,547,1,0,0,547,4,1072,0,0,1072,1,0,2,0,2,1,3,7,0,0,3,2,3,3,3,0,44,0,0,0,0,0,0,0,6,140000,11.849404844423074,1663,1,0,1,0,0,0,0,0,0,1,1,1.5,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1300,75.0,7500,4,4,3,5,7,0.0,3,3,3,3,1,2,340,3,906,0,1246,5,1246,0,0,1246,1,0,1,1,3,1,4,7,0,0,2,1,3,3,3,218,0,0,0,0,0,0,4,0,5,154000,11.944714374881176,2710,51,16,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1301,70.04995836802665,10762,3,4,3,7,5,344.0,4,3,4,3,1,6,694,1,0,284,978,5,1005,978,0,1983,0,0,2,1,3,1,4,7,1,3,3,2,3,3,3,0,0,0,0,0,0,0,0,0,5,225000,12.323860125621126,2961,10,10,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1302,70.04995836802665,7500,3,4,3,6,7,0.0,3,3,3,3,1,4,547,1,0,224,771,2,753,741,0,1494,0,0,1,0,3,1,4,7,2,4,1,1,3,3,2,0,0,0,0,224,0,0,0,0,11,177500,12.086731521684555,2489,67,59,1,0,0,1,0,0,0,1,1,2.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1303,92.0,10120,4,4,3,8,5,391.0,4,3,4,3,1,6,740,1,0,425,1165,5,1203,1323,0,2526,1,0,2,1,4,1,4,7,1,3,2,3,3,3,3,309,78,0,0,0,0,0,0,0,12,290000,12.577639650232571,4078,12,12,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1304,73.0,8688,4,4,3,7,5,228.0,4,3,4,3,3,1,0,1,0,1616,1616,5,1616,0,0,1616,0,0,2,0,3,1,4,7,0,0,2,3,3,3,3,208,59,0,0,0,0,0,0,0,4,232000,12.354496960983983,3499,1,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1305,32.0,3363,4,4,3,7,5,117.0,4,3,4,3,1,1,0,1,0,976,976,5,976,732,0,1708,0,0,2,0,3,1,4,3,0,0,1,2,3,3,3,0,40,0,0,0,0,0,0,0,4,130000,11.775297421715829,2724,2,2,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1306,108.0,13173,3,4,3,9,5,300.0,4,3,5,3,1,6,1572,1,0,80,1652,5,1652,0,0,1652,1,0,2,0,2,1,5,7,2,5,3,2,3,3,3,404,102,0,0,0,0,0,0,0,11,325000,12.691583538230216,3810,3,2,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1307,48.0,6955,3,4,3,7,5,94.0,4,3,4,3,1,1,0,1,0,1368,1368,5,1368,0,0,1368,0,0,2,0,2,1,4,7,1,4,2,2,3,3,3,132,35,0,0,0,0,0,0,0,9,202500,12.218500103788145,2903,1,0,1,0,0,0,0,0,0,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1308,60.0,8072,4,4,3,5,5,0.0,3,4,4,4,1,5,746,1,0,244,990,5,990,0,0,990,1,0,1,0,3,1,3,7,0,0,1,2,3,3,3,0,64,0,0,0,0,0,0,0,5,138000,11.8350162104899,2044,15,14,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1309,100.0,12000,4,4,3,5,7,0.0,3,3,3,3,1,6,144,5,608,172,924,5,1122,0,0,1122,1,0,1,0,2,1,4,7,0,0,1,2,3,3,3,0,36,0,0,0,0,0,2,0,5,147000,11.898194668458824,2082,60,3,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1310,70.04995836802665,7153,4,4,3,6,5,88.0,3,3,4,3,1,6,1200,1,0,78,1278,4,1294,0,0,1294,1,0,2,0,3,1,4,7,0,0,2,2,3,3,3,112,51,0,0,0,0,0,2,0,6,179200,12.09626335986454,2735,17,17,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1311,100.0,17500,4,4,3,7,8,0.0,4,4,4,3,3,6,1406,1,0,496,1902,3,1902,0,0,1902,1,0,2,0,3,1,5,7,2,3,3,2,3,3,3,0,207,162,0,0,0,0,0,0,5,335000,12.721888795877376,4173,51,8,1,0,0,0,1,0,0,1,1,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1312,68.0,8814,4,4,3,7,5,80.0,4,3,4,3,1,6,925,1,0,349,1274,5,1274,0,0,1274,1,0,2,0,3,1,4,7,0,0,2,2,3,3,3,264,98,0,0,0,0,0,0,0,1,203000,12.220966184120163,2910,2,0,1,0,0,0,0,0,0,1,1,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1313,70.04995836802665,9572,3,4,3,8,5,336.0,4,3,5,3,1,6,482,1,0,971,1453,5,1453,1357,0,2810,0,0,2,1,4,1,4,7,1,5,2,2,4,4,3,500,0,0,0,0,0,0,0,0,6,302000,12.618185607609805,4763,17,17,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1314,108.0,14774,3,4,3,9,5,165.0,4,3,4,3,1,1,0,1,0,1393,1393,5,1422,1177,0,2599,0,0,2,1,4,1,4,7,1,3,3,3,3,3,3,668,30,0,0,0,0,0,0,0,5,333168,12.716405147731708,4690,11,11,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1315,60.0,8190,4,4,3,4,6,0.0,3,3,3,3,1,3,732,1,0,216,948,5,948,0,0,948,1,0,1,0,3,1,3,7,1,3,1,1,3,3,3,0,36,0,0,0,0,0,0,0,10,119000,11.686887175419702,1932,53,53,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1316,85.0,11075,4,4,3,6,5,0.0,3,3,2,3,2,5,500,2,276,176,952,3,1092,1020,0,2112,0,0,2,1,4,1,3,7,2,4,1,2,3,3,3,280,0,0,0,0,0,0,0,0,6,206900,12.239995696974733,3344,39,39,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1317,61.0,10226,3,4,3,8,5,270.0,4,3,5,3,4,1,0,1,0,1622,1622,5,1630,0,0,1630,1,0,2,0,3,1,5,7,1,4,2,3,3,3,3,172,42,0,0,0,0,0,0,0,1,295493,12.59640381105362,3466,1,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1318,47.0,4230,4,4,3,7,5,0.0,4,3,5,4,1,1,0,1,0,1352,1352,5,1352,0,0,1352,0,0,2,0,2,1,4,7,1,4,2,2,3,3,3,0,241,0,0,0,0,0,0,0,4,208900,12.249615734512616,2945,1,0,1,0,0,0,0,0,0,1,1,1.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1319,70.04995836802665,14781,2,4,3,8,5,178.0,4,3,4,3,4,1,0,1,0,1753,1753,5,1787,0,0,1787,0,0,2,0,3,1,4,7,1,3,2,3,3,3,3,198,150,0,0,0,0,0,0,0,8,275000,12.524530013005734,3888,5,4,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1320,75.0,10215,4,4,3,4,5,132.0,3,3,3,3,1,5,492,1,0,372,864,5,948,0,0,948,0,0,1,0,3,1,3,7,0,0,1,1,3,3,3,0,0,0,0,0,0,0,0,0,2,111000,11.6172944892629,1812,53,53,0,0,0,1,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1321,70.0,8400,4,4,3,6,3,0.0,3,3,3,3,1,5,189,3,661,628,1478,4,1478,0,0,1478,1,0,1,1,3,1,3,7,2,4,2,2,3,3,3,114,0,0,0,216,0,0,0,0,6,156500,11.960817678718287,3286,52,52,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1322,70.04995836802665,6627,3,4,3,3,6,0.0,3,3,0,0,0,0,0,0,0,0,0,3,720,0,0,720,0,0,1,0,2,1,3,7,0,0,1,1,3,2,3,0,0,0,0,0,0,0,0,0,7,72500,11.19135563385109,720,59,58,1,0,0,0,0,1,0,1,0,1.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1323,107.0,10186,3,4,3,7,5,0.0,4,3,4,3,1,6,674,1,0,76,750,5,1061,862,0,1923,1,0,2,1,3,1,4,7,1,3,2,2,3,3,3,240,39,0,0,0,0,0,0,0,6,190000,12.154784614286667,2952,18,18,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1324,50.0,5330,4,4,3,4,7,0.0,2,3,3,3,1,2,280,1,0,140,420,4,708,0,0,708,0,0,1,0,2,1,2,7,0,0,0,0,0,0,3,164,0,0,0,0,0,0,0,0,12,82500,11.320565693461432,1292,69,59,1,0,0,1,0,0,0,1,1,1.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1325,75.0,9986,4,4,3,8,5,428.0,4,3,5,3,3,1,0,1,0,1795,1795,5,1795,0,0,1795,0,0,2,0,2,1,4,7,1,4,2,3,3,3,3,0,49,0,0,0,0,0,0,0,2,147000,11.898194668458824,3639,1,0,1,0,0,0,0,0,0,1,1,1.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1326,40.0,3636,4,4,3,4,4,0.0,3,3,3,2,1,1,0,1,0,796,796,2,796,0,0,796,0,0,1,0,2,1,3,7,0,0,0,0,0,0,1,0,0,100,0,0,0,0,3,0,1,55000,10.915106645867503,1692,86,58,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1327,70.0,4270,4,4,2,3,6,0.0,3,3,3,3,1,3,544,1,0,0,544,5,774,0,0,774,0,0,1,0,3,1,4,7,0,0,0,0,0,0,3,0,0,286,0,0,0,0,0,0,5,79000,11.277215789596893,1604,76,1,1,0,0,1,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1328,60.0,6600,4,4,3,5,9,0.0,4,4,3,3,1,5,641,1,0,175,816,5,816,0,0,816,0,1,1,0,3,1,4,7,1,5,1,1,3,3,3,0,0,0,0,0,0,0,3,0,10,130500,11.779136168550774,1632,26,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1329,60.0,10440,4,4,3,6,7,0.0,4,4,4,3,1,2,493,1,0,1017,1510,5,1584,1208,0,2792,0,0,2,0,5,1,3,4,2,3,1,2,2,3,3,0,547,0,0,480,0,0,3,1150,6,256000,12.45293662970407,5329,88,58,1,0,1,0,0,0,0,1,0,1.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1330,63.0,9084,3,4,3,7,5,0.0,3,3,4,3,1,1,0,1,0,935,935,4,955,677,0,1632,0,0,2,1,3,1,3,7,1,3,3,2,3,3,3,0,28,0,0,0,0,0,0,0,6,176500,12.08108182106182,2595,8,8,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1331,85.0,10000,4,4,3,8,5,410.0,4,3,4,4,3,1,0,1,0,1588,1588,5,1588,0,0,1588,0,0,2,0,3,1,4,7,1,4,2,3,3,3,3,144,45,0,0,0,0,0,0,0,12,227000,12.33270970174018,3365,1,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1332,55.0,10780,3,4,3,5,5,0.0,3,3,3,3,3,5,483,1,0,428,911,4,954,0,0,954,0,0,1,0,3,1,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,7,132500,11.794345471549745,1865,30,30,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1333,67.0,8877,4,4,2,4,6,0.0,3,3,3,3,2,5,690,1,0,126,816,5,816,0,0,816,1,0,1,0,2,1,3,7,1,4,1,1,2,2,3,0,0,0,0,0,0,0,0,0,5,100000,11.51293546492023,1632,71,51,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1334,60.0,7200,4,4,3,5,6,0.0,3,3,3,3,1,1,0,1,0,803,803,5,803,557,0,1360,0,0,1,1,2,1,4,7,0,0,1,1,3,3,3,0,65,190,0,0,0,0,3,0,7,125500,11.74006900564972,2418,68,11,1,0,0,0,0,0,0,1,1,1.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1335,24.0,2368,4,4,3,5,6,312.0,3,3,3,3,1,2,765,1,0,0,765,3,765,600,0,1365,0,0,1,1,3,1,3,6,0,0,1,2,3,3,3,0,36,0,0,0,0,0,0,0,5,125000,11.736077016252436,2166,39,39,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1336,80.0,9650,4,4,3,6,5,360.0,3,3,4,3,1,5,686,1,0,664,1350,3,1334,0,0,1334,0,1,2,0,2,1,3,7,1,3,2,2,3,3,3,0,16,0,0,0,0,0,0,0,4,167900,12.031129798974042,2700,32,32,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
