Id,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,SalePrice,SalePrice_Log,TotalEffectiveSF,HouseAge,RemodAge,IsRemodeled,HasPool,HasMiscFeature,IsNonFlatLot,Has_Pos_Amenity,Has_Traffic_Disturbance,Has_Railroad_Disturbance,Is_Standard_Roof,Is_GasA_Heating,HouseStyle_Stories,Is_Split_Layout,Is_New_Construction,Is_Distressed_Sale,Is_Normal_Sale,Nbhd_bit0,Nbhd_bit1,Nbhd_bit2,Nbhd_bit3,Nbhd_bit4,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_Other,MSZoning_Other,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Missing,Alley_Pave,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Other,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Missing,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_Missing,GarageType_Other,MiscFeature_Other,MiscFeature_Shed,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotArea_log,LotFrontage_log
1216,99.0,7094,3,4,3,5,5,0.0,3,3,3,3,1,3,180,2,374,340,894,3,894,0,0,894,0,0,1,0,3,1,3,7,0,0,2,1,3,3,3,0,0,0,0,0,0,0,3,0,5,125000,11.736077016252436,1788,41,41,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,8.867145589594143,4.605170185988092
1217,68.0,8930,4,4,3,6,5,0.0,3,3,0,0,0,0,0,0,0,0,0,3,1318,584,0,1902,0,0,2,0,4,2,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,4,112000,11.6262630788088,1902,32,32,0,0,0,0,0,0,1,1,1,1.5,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.097283649683886,4.23410650459726
1218,72.0,8640,4,4,3,8,5,72.0,4,3,4,3,2,6,936,1,0,364,1300,5,1314,0,0,1314,1,0,2,0,3,1,4,7,0,0,2,2,3,3,3,135,112,0,0,0,0,0,0,0,9,229456,12.343470927093518,2861,0,0,0,0,0,0,0,0,0,1,1,1.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0642735958414,4.290459441148391
1219,52.0,6240,4,4,3,4,5,0.0,3,3,0,0,0,0,0,0,0,0,0,4,672,240,0,912,0,0,1,0,2,1,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,80500,11.296024885689746,912,59,56,1,0,0,0,0,0,0,1,1,1.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8.738895704934043,3.970291913552122
1220,21.0,1680,4,4,3,6,5,236.0,3,3,3,3,1,1,0,1,0,672,672,3,672,546,0,1218,0,0,1,1,3,1,3,7,0,0,0,0,0,0,1,201,0,0,0,0,0,0,0,0,4,91500,11.42410518016564,2091,35,35,0,0,0,0,0,0,0,1,1,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,7.427144133408616,3.091042453358316
1221,66.0,7800,3,4,3,5,5,0.0,3,3,3,3,1,3,312,2,600,0,912,3,912,0,0,912,0,0,1,0,2,1,3,7,0,0,1,1,3,3,3,0,0,0,0,0,0,0,0,0,11,115000,11.652696102959752,1824,42,42,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.962007209588313,4.204692619390966
1222,55.0,8250,4,4,3,5,5,0.0,3,3,3,3,1,4,250,2,492,210,952,5,1211,0,0,1211,0,0,1,0,3,1,3,7,1,3,1,1,3,3,3,0,63,0,0,0,0,0,0,0,8,134000,11.80560254159177,2226,40,40,0,0,0,0,0,1,0,1,1,1.0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.018089684104343,4.02535169073515
1223,78.0,10496,4,4,3,6,6,320.0,3,3,3,3,2,3,196,1,0,844,1040,5,1168,678,0,1846,0,0,2,0,3,1,3,7,1,4,1,1,3,3,3,0,0,0,0,0,0,0,2,0,1,143000,11.870606902224589,2886,58,57,1,0,0,0,0,1,0,1,1,1.5,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.258844781035798,4.3694478524670215
1224,89.0,10680,4,4,3,5,3,44.0,3,3,3,2,1,2,756,1,0,1380,2052,3,2136,0,0,2136,0,0,2,0,4,1,3,4,0,0,1,2,3,3,3,0,30,0,0,0,0,0,3,0,10,137900,11.834291315386718,4218,55,55,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.276221741089696,4.499809670330265
1225,60.0,15384,3,4,3,7,5,0.0,4,3,4,3,3,6,724,1,0,64,788,5,788,702,0,1490,1,0,2,1,3,1,4,7,1,4,3,2,3,3,3,100,75,0,0,0,0,0,0,0,2,184000,12.122696471358964,2453,4,3,1,0,0,0,0,0,1,1,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.641148287756142,4.110873864173311
1226,65.0,10482,4,4,3,6,8,63.0,3,4,3,3,3,6,507,1,0,81,588,5,1138,0,0,1138,0,1,1,0,3,1,3,7,0,0,2,1,3,3,3,224,0,0,0,0,0,0,1,0,6,145000,11.884495917930655,1950,49,49,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.257510176452573,4.189654742026425
1227,86.0,14598,3,4,3,6,5,74.0,4,3,4,3,2,1,0,1,0,894,894,5,894,1039,0,1933,0,0,2,1,4,1,4,7,1,4,3,3,3,3,3,100,18,0,0,0,0,0,0,0,1,214000,12.273735966890268,2945,1,1,0,0,0,0,0,1,0,1,1,2.0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,9.58870831219998,4.465908118654584
1228,72.0,8872,4,4,3,5,8,300.0,3,3,3,3,1,5,595,1,0,317,912,5,912,0,0,912,1,0,1,0,2,1,4,7,0,0,1,2,3,3,3,0,240,0,0,0,0,0,0,0,12,147000,11.898194668458824,2064,43,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,9.090768236835338,4.290459441148391
1229,65.0,8769,4,4,3,9,5,766.0,5,3,5,3,1,6,1540,1,0,162,1702,5,1702,0,0,1702,1,0,1,1,1,1,5,7,1,4,3,3,3,3,3,0,72,0,0,224,0,0,0,0,10,367294,12.813920618864572,3700,0,0,0,0,0,0,0,0,0,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.079092085366229,4.189654742026425
1230,70.0,7910,4,4,3,5,5,0.0,3,3,3,3,1,5,666,1,0,409,1075,4,1507,0,0,1507,0,0,2,0,4,1,3,3,0,0,1,1,3,3,3,0,0,0,0,0,0,0,2,0,8,127000,11.751950239425476,2582,48,48,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,8.976009475021396,4.2626798770413155
1231,70.04995836802665,18890,3,4,3,5,5,1.0,3,3,4,3,1,6,498,3,211,652,1361,5,1361,1259,0,2620,0,0,2,2,4,2,3,7,1,3,2,2,3,3,1,155,24,145,0,0,0,0,0,8300,8,190000,12.154784614286667,4305,30,30,0,0,1,0,0,1,1,1,1,1.5,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,9.846440897156853,4.2633832685897595
1232,70.0,7728,4,4,3,5,6,120.0,3,3,3,3,3,5,803,1,0,303,1106,3,1190,0,0,1190,1,0,1,0,3,1,3,7,0,0,1,2,3,3,3,0,18,0,0,0,0,0,2,0,5,132500,11.794345471549745,2314,44,44,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.952734767106872,4.2626798770413155
1233,70.0,9842,4,4,3,4,5,0.0,3,3,0,0,0,0,0,0,0,0,0,3,1224,0,0,1224,0,0,2,0,2,2,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,3,101800,11.530775206233024,1224,45,45,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,9.194515821629212,4.2626798770413155
1234,70.04995836802665,12160,3,4,3,5,5,180.0,3,3,3,3,1,3,1000,1,0,188,1188,2,1188,0,0,1188,1,0,1,0,3,1,3,7,0,0,2,2,3,3,3,0,0,0,0,0,0,0,3,0,5,142000,11.863589378812122,2376,51,51,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.405989388981,4.2633832685897595
1235,55.0,8525,4,4,3,5,6,0.0,3,3,3,3,3,1,0,1,0,940,940,3,1024,940,0,1964,0,0,1,1,4,1,3,7,0,0,0,0,0,0,1,0,192,0,0,0,0,0,0,0,11,130000,11.775297421715829,3096,97,58,1,0,0,1,0,0,0,1,1,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.050875597325156,4.02535169073515
1236,96.0,13132,4,4,3,5,5,0.0,3,3,4,3,2,1,0,1,0,747,747,4,892,892,0,1784,0,0,1,1,4,1,3,7,0,0,1,1,2,2,1,203,40,0,0,0,0,0,0,0,7,138887,11.841423131921784,2774,92,56,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,9.48288342558516,4.574710978503383
1237,36.0,2628,4,4,3,7,5,106.0,4,3,4,3,1,1,0,1,0,764,764,5,764,862,0,1626,0,0,2,1,2,1,4,7,0,0,2,2,3,3,3,0,27,0,0,0,0,0,0,0,6,175500,12.075400019877522,2417,7,7,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,7.874358824729881,3.6109179126442243
1238,41.0,12393,2,4,3,7,5,0.0,4,3,4,3,1,1,0,1,0,847,847,5,847,1101,0,1948,0,0,2,1,4,1,4,7,1,4,3,2,3,3,3,100,48,0,0,0,0,0,0,0,9,195000,12.180759965737863,2943,2,1,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,9.424967763522053,3.7376696182833684
1239,63.0,13072,4,4,3,6,5,0.0,4,3,4,3,1,1,0,1,0,1141,1141,5,1141,0,0,1141,0,0,1,1,3,1,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,3,142500,11.86710429621008,2282,1,1,0,0,0,0,0,0,1,1,1,1.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,9.47830431356186,4.1588830833596715
1240,64.0,9037,3,4,3,8,5,32.0,4,3,4,3,3,6,428,1,0,1048,1476,5,1484,0,0,1484,0,0,2,0,2,1,5,7,1,4,2,2,3,3,3,120,33,0,0,0,0,0,0,0,12,265900,12.490879338036375,3113,1,1,0,0,0,1,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.109193189971226,4.174387269895637
1241,65.0,8158,4,4,3,7,5,252.0,4,3,4,3,1,6,550,1,0,334,884,5,884,884,0,1768,1,0,2,1,3,1,4,7,0,0,2,2,3,3,3,0,63,0,0,0,0,0,0,0,7,224900,12.323415584358154,2715,5,5,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0068768914288,4.189654742026425
1242,83.0,9849,4,4,3,7,6,0.0,4,3,4,3,3,1,0,1,0,1689,1689,5,1689,0,0,1689,0,0,2,0,3,1,4,7,0,0,2,3,3,3,3,0,56,0,0,0,0,0,0,0,6,248328,12.42250975887691,3434,0,0,0,0,0,0,0,0,0,1,1,1.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.195226734166134,4.430816798843313
1243,85.0,10625,4,4,3,7,6,81.0,3,3,4,3,4,6,885,2,168,0,1053,3,1173,0,0,1173,1,0,2,0,3,1,4,7,2,3,2,2,3,3,3,0,120,0,0,0,0,0,3,0,1,170000,12.04355959836804,2346,36,36,0,0,0,0,0,0,0,1,1,1.5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.271059107010888,4.454347296253507
1244,107.0,13891,4,4,3,10,5,,5,3,5,4,4,6,1386,1,0,690,2052,5,2076,0,0,2076,1,0,2,1,2,1,5,7,1,4,3,3,3,3,3,216,229,0,0,0,0,0,0,0,9,465000,13.049794835104816,4573,0,0,0,0,0,0,0,0,0,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.539068413863964,4.68213122712422
1245,70.04995836802665,11435,3,4,2,8,7,0.0,3,3,4,3,1,1,0,1,0,792,792,2,792,725,0,1517,0,0,1,0,3,1,4,7,2,4,1,2,3,3,3,0,0,0,0,0,0,0,0,0,6,230000,12.345838935721968,2309,77,56,1,0,0,1,0,0,0,1,1,2.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,9.344521553442203,4.2633832685897595
1246,78.0,12090,4,4,3,6,7,74.0,3,3,4,3,1,1,0,1,0,585,585,5,1140,728,0,1868,0,0,3,1,3,1,3,7,1,3,3,2,3,3,3,268,112,0,0,147,0,0,0,0,1,178000,12.08954444723597,2980,23,4,1,0,0,0,0,0,0,1,1,1.5,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,9.400216653174247,4.3694478524670215
1247,65.0,8125,4,4,3,7,5,0.0,4,3,4,3,1,1,0,1,0,756,756,5,756,797,0,1553,0,0,2,1,3,1,4,7,0,0,2,2,3,3,3,0,45,0,0,0,0,0,0,0,3,186500,12.136191879981927,2354,1,0,1,0,0,0,0,0,0,1,1,2.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.002824076547672,4.189654742026425
1248,70.04995836802665,12328,3,4,3,6,5,335.0,3,3,3,3,3,6,539,1,0,473,1012,3,1034,0,0,1034,1,0,1,0,3,1,3,7,0,0,1,3,3,3,3,0,0,0,0,0,0,0,0,0,5,169900,12.042971193457888,2046,34,34,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.419709489868552,4.2633832685897595
1249,60.0,9600,4,4,3,6,5,0.0,3,3,4,3,1,3,319,1,0,416,735,2,1134,924,0,2058,0,0,1,1,3,1,3,7,1,4,1,2,2,2,2,0,0,259,0,0,0,0,0,0,4,129500,11.771443882099636,3052,91,58,1,0,0,0,0,0,0,1,0,2.25,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,9.169622538697624,4.110873864173311
1250,60.0,7200,4,4,3,5,7,0.0,3,3,3,3,1,4,534,3,96,246,876,3,988,0,0,988,0,0,1,0,3,1,3,7,0,0,1,1,3,3,3,0,80,0,0,0,0,0,0,0,5,119000,11.686887175419702,1944,57,57,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.881975184248867,4.110873864173311
1251,93.0,11160,4,4,3,7,5,0.0,4,3,3,3,1,5,1065,1,0,1045,2052,5,2110,0,0,2110,1,0,2,1,3,1,5,7,2,3,3,2,3,3,3,0,0,0,0,0,0,0,0,0,4,244000,12.404927602627597,4162,42,42,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.320180837655714,4.543294782270004
1252,70.04995836802665,3136,3,4,3,7,5,163.0,4,3,4,3,1,1,0,1,0,1405,1405,5,1405,0,0,1405,0,0,2,0,2,1,4,7,1,4,2,2,3,3,3,148,36,0,0,0,0,0,0,0,3,171750,12.053801032483948,2994,3,3,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.051022208190679,4.2633832685897595
1253,62.0,9858,4,4,3,5,6,0.0,3,3,3,3,1,4,510,1,0,354,864,3,874,0,0,874,1,0,1,0,3,1,3,7,0,0,2,1,3,3,3,33,0,0,0,0,0,0,2,600,11,130000,11.775297421715829,1771,41,41,0,0,1,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,9.196140022575042,4.143134726391533
1254,70.04995836802665,17542,3,4,3,7,7,0.0,4,3,3,3,4,2,125,5,1031,36,1192,3,1516,651,0,2167,1,0,2,1,3,1,4,7,2,4,2,2,3,3,3,220,47,0,0,0,0,0,3,0,7,294000,12.59133844767558,3626,33,4,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.772410288929185,4.2633832685897595
